"","","r","q"
0.544190464629482,1.04776811285159,110.234555443173,0.216248091300678
0.558254070479396,1.02748285930673,23.529402563471,0.0472460902289394
0.649463542883277,1.08770375845768,11.5382366219015,0.867900670014779
0.54155890944235,1.02904211548406,33.4307571416614,0.0516068175348686
0.489472986557849,1.01432546784931,10.5250426483437,0.00651266790240412
0.654257722650409,1.07181055638235,30.491813312209,0.750335693433277
0.534533392144384,1.06014075520031,125.360226145696,0.327398265125842
0.518334144858297,1.04498703998294,122.653420571985,0.146777054193398
0.600133461802037,1.06751944849555,66.3803587167999,0.599970861899025
0.496815482737078,1.08034145000403,44.5283254624273,0.242388364605609
0.591702696412106,1.03992340002875,46.6761433094996,0.163915515706488
0.496390593628573,1.09371973481161,11.4277297097134,0.250338915938587
0.539074322874174,1.05734363432434,126.72373859323,0.313340135240443
0.485487580475859,1.04797027502081,146.332151130779,0.0927086858679629
0.538609511895732,1.04175144332382,90.9071210527284,0.145067061078078
0.553320046661353,1.06175328155215,110.402232652224,0.403767426966201
0.648715426583292,1.06055834890337,41.6578847338484,0.563062823301872
0.462888282726369,1.05688080345438,71.3636851169118,0.0393908379971538
0.496342057571902,1.03796124559745,108.126649298697,0.0708530394352949
0.601725529927234,1.04206880394242,47.0617983666195,0.197365876434554
0.466926118351048,1.04483814463344,102.295785030502,0.0377366301304574
0.569852908721648,1.05919781998526,101.568718594405,0.416082587780799
0.598881237406551,1.03799397883769,37.4163764730641,0.143722880026072
0.522359871415638,1.02993322298796,45.1908720259082,0.0500563946617943
0.629768806695037,1.05329885994927,50.7200220784414,0.406966601088515
0.540539944377329,1.04698856188202,110.871840699234,0.201749678227365
0.56368988397622,1.06602154854813,93.0245839188996,0.48290977386395
0.631053448591116,1.04626772394288,39.5149998159582,0.278467688866438
0.540368665746528,1.06442117218881,110.581525708569,0.387262142983424
0.550097829569978,1.0353315202824,53.5968571265435,0.0961837405429386
0.52150173362841,1.07003145429504,92.6777314383723,0.346562767050083
0.480682819008025,1.05471137060063,135.467880510119,0.0987987110925029
0.555886039278596,1.05540507897305,113.968169590396,0.333212254301154
0.515877772431017,1.05875444575215,136.726104580442,0.251027161355862
0.565615634758073,1.05572016799751,105.711780435291,0.358432930430364
0.533464882067775,1.1275090039217,0.0480245026198853,0.479073698894778
0.699912007603842,1.06846386636886,16.5994702946549,0.74057688535031
0.58433657805244,1.04336356211868,62.1891074372167,0.20450977080898
0.62595376067434,1.07222595915009,42.6046945344811,0.711515281337339
0.621057879564288,1.05420312150475,57.8554996956657,0.416056224764522
0.463120025078815,1.04556178504787,85.1953675621146,0.0303455397188227
0.470830335123104,1.05505408941112,107.679141977014,0.0633677593599926
0.531434034572487,1.08004663986985,48.0844577884372,0.438063245353545
0.678214729746508,1.07488087918143,18.8963560763167,0.813096592405846
0.512379582889258,1.05331695539487,144.510013045412,0.199224181129938
0.474351273649721,1.05229632574391,124.691618934051,0.0705803833002515
0.564327598748677,1.04722759997824,90.7044034492011,0.237899111315005
0.47955197015048,1.0366786414887,112.04087265519,0.0447834618566908
0.506183075101633,1.07126806605584,86.3882903449785,0.274643602109661
0.555999076170565,1.07081069886003,80.3716452898149,0.500469073184982
0.537756507473757,1.06329987560208,115.396309951506,0.367722999448906
0.542681024148432,1.09502044173966,10.6550502714479,0.523750266509535
0.553370731461567,1.05785641405333,115.741242152275,0.358065184472905
0.50638841072893,1.04338260616462,126.069461603725,0.115138083093264
0.633498688445785,1.05408071692597,48.949979466744,0.425024628364705
0.693314318464502,1.05135601383454,17.533942811562,0.39981913280552
0.543733723437086,1.05785022664973,122.995603334619,0.332036143534553
0.503922971881646,1.05956227373853,136.68164998425,0.21051056873303
0.488855142899441,1.04745027322431,146.95302815324,0.0996768164561777
0.567332672115769,1.04798622553742,90.4023026408452,0.252019849759314
0.480505154992788,1.01674785167485,18.3430334394576,0.00801044159424946
0.514560324754201,1.01330452781323,5.88023787585309,0.00667237435664048
0.483650505851002,1.02524924473313,48.5759305914581,0.020863363538816
0.444748293717064,1.06295527516788,9.76341477212765,0.00635572567059189
0.503914003047755,1.05139327479651,147.770245754275,0.161496452789582
0.581771816549883,1.05880562132592,91.8908707132239,0.436478194327516
0.621718497308164,1.05216359030535,55.0287446061489,0.378805144768447
0.655540862685873,1.04526624683787,26.0690040300638,0.270782028855749
0.477996621965218,1.04146231675949,128.229331606701,0.0547846851696565
0.518410736262317,1.05812542522526,137.149731529039,0.2552714046947
0.549510003162883,1.05029789503973,112.517374448599,0.255403200031239
0.499963388948102,1.04921581292274,147.282946511284,0.137490801134162
0.461564802059476,1.03307551527172,71.825649229434,0.0170148745335228
0.512002478705096,1.05439023189159,144.417298567247,0.206022384182284
0.494525687302825,1.02803225436145,53.7484517430235,0.0318900967316426
0.612950889130035,1.04729753706185,52.7368846826509,0.285354266169711
0.536712733743604,1.04367174105314,101.170427501875,0.161650207066623
0.650705749750201,1.06925410906463,35.0140869306191,0.711257154979926
0.560366588140804,1.08352551793236,33.5981081297294,0.588318713015017
0.483200027022371,1.0618638872501,117.179788966399,0.128483179999414
0.52731121284115,1.064432825189,115.642803267163,0.337029408704536
0.527457681441294,1.03478557973541,64.9223880404349,0.0797391605746951
0.468792926986808,1.03374133141735,91.5468886317204,0.0255800559517814
0.616174371120188,1.03752739307088,28.7912660001651,0.143780288073023
0.524735821085306,1.05207890559905,136.208333547419,0.22224080270634
0.536258747750588,1.04239667479366,95.8422068563755,0.148679816323698
0.535798487718176,1.06759286306872,100.540712137256,0.395152003679134
0.746350668358762,1.0875880288492,2.54289305688532,0.949212385222854
0.588031235517442,1.05750575894403,86.7486319443563,0.428371669152818
0.459144261446224,1.04687913937995,65.7372810833807,0.0234186018770601
0.529735466806867,1.04047745094853,92.0742356066426,0.124328384530411
0.509986936298268,1.06952338715974,95.2541541691299,0.287573906765944
0.489171864660782,1.05323996219749,147.470802917496,0.124548559912382
0.591516281223776,1.0503127256505,75.48136721257,0.316304122290372
0.541012358913444,1.04811080665017,114.130601998712,0.214947759118366
0.562000751964177,1.01910331820065,7.94613284213491,0.0176640271340884
0.478081180281438,1.03249691403951,91.755688024687,0.0329604692355818
0.722142333126647,1.02996570861445,2.36252957046256,0.0771468010059271
0.572013824685845,1.03576773628636,43.6436313135939,0.109890249462925
0.754946128117874,1.05386155093257,5.34967097029517,0.463277159909038
0.671666203645151,1.06108762879216,29.3880421766042,0.591196875182235
0.493314905846522,1.05717389770673,141.841456707664,0.156405348594251
0.771599050121322,1.0485756151906,3.01539486337923,0.351437856136142
0.525748418173676,1.06838298441644,99.6550968183507,0.357011254451468
0.55315383466036,1.04019975095174,72.6173771207753,0.142863401668118
0.626211341940081,1.03502649753039,20.4978191495806,0.117857162500522
0.608140834648935,1.03563371489281,27.6831032669957,0.120344452586099
0.629836165370217,1.07736367917604,31.2934528950499,0.770134917235589
0.528386789844411,1.07503417123504,69.0528680837251,0.404071692345847
0.529707873324132,1.06135993268297,124.780318851311,0.321656166186294
0.52803938325892,1.0591516743795,130.813534994281,0.29665042527871
0.473068385440472,1.03653737418517,107.214343899596,0.0355719421497571
0.533781377926274,1.04906923875992,123.206010623627,0.212337767074773
0.604593519557923,1.05082548444716,65.8610774053194,0.338848737863669
0.571692703871909,1.06392102284321,93.1820570323564,0.482498470714902
0.536359878409468,1.07952400016158,49.7488208134472,0.461482919675921
0.468793196455946,1.07788425756061,32.8554099716202,0.0761696686976814
0.560354416089063,1.07709275155897,54.9425567035258,0.560108520437158
0.767736469160881,1.08138681913565,2.52405706806394,0.916970923274983
0.571157243748986,1.07158768834467,71.1110684865386,0.561744950788603
0.479854846649263,1.06487104503595,99.494563413768,0.119015011119653
0.459882626226864,1.03159005372746,64.4305312065059,0.0142888904558317
0.480278875152769,1.02695491807529,60.1526528286847,0.0227726555361073
0.549603542681929,1.05055898365419,113.031234159074,0.258798390924531
0.587618245722401,1.05776541269823,87.1198113861804,0.431728816985062
0.54208999248342,1.06714557188452,100.069429867373,0.417012075503861
0.593307945393541,1.05212834516813,77.3280291042043,0.34834867912886
0.457312292624496,1.04339022961426,58.4965375376001,0.0183071860171574
0.477304163557338,1.05754307825824,121.078155903224,0.0924912714614448
0.550370164955841,1.0480944271193,105.756101120611,0.229739493773874
0.723947759219077,1.07589117415865,8.25124237499591,0.853249592832305
0.676677557322002,1.04738893569741,20.2856668514809,0.315970960302211
0.505567223444792,1.10587969761934,2.27596032854549,0.311397865437956
0.505653024904055,1.09502568547148,10.1972739797099,0.309679585226436
0.480807322174986,1.0449726002185,138.789914904525,0.0706936655198083
0.548711610700132,1.08489562005807,30.8825413414503,0.538604917543357
0.761981448806083,1.08816054055867,1.76709223563183,0.955617245254607
0.541465188047698,1.04575762461337,105.575959869591,0.189677869189177
0.66181977647952,1.06100758512942,34.2862180993245,0.582658241849504
0.47375773737561,1.01779921686419,24.5490281981654,0.00811268950648358
0.468139679133898,1.03692377059958,98.3885902932666,0.0292292378673397
0.454827231090556,1.02196539958147,37.9017366329366,0.00607450760262618
0.792171923815778,1.07421637229014,2.02087994249079,0.847339153800445
0.459027904712118,1.04734954051588,64.9317912403581,0.0234846014043197
0.676801409761351,1.06373109957348,26.6123275350427,0.644699747926003
0.518425694484817,1.08373699506062,35.1802484725938,0.375857092263401
0.499200022643824,1.06849665879835,98.4333696284254,0.228350826336084
0.602433763188949,1.05418644803197,72.4567213881544,0.394841310622879
0.486463699270991,1.05591301409153,140.601652740316,0.124631380504889
0.566596592398403,1.05298392806012,102.244936070736,0.321613227296513
0.620126000557412,1.08925472828072,13.4916479479138,0.812007956831437
0.521857060837133,1.07846937904809,54.5423120811698,0.382565505369417
0.591732553898039,1.07629383609258,47.666180401779,0.666757599617451
0.46747452489657,1.06392925763824,71.5398929505977,0.0611918093545712
0.622440965188078,1.06852745761146,50.9565786668605,0.658681867363962
0.621466990431261,1.06074421748935,59.6744838338977,0.535404614689046
0.591356709491684,1.04431895932711,60.1815867169575,0.223088581530057
0.531453429617441,1.04874652291583,124.310900139028,0.204573521839248
0.516597898967406,1.04871920586589,136.171861276651,0.173885610603586
0.52497636587195,1.04901366746729,130.391373815151,0.194276504315447
0.472968573752298,1.02433592640638,51.8966913527561,0.015252243192689
0.576730689240607,1.04679354061131,78.8458855163573,0.246057813449355
0.58779463967073,1.05154248474163,81.0298861357731,0.331768692237529
0.521556284931542,1.03356489493616,62.7301490169808,0.0687681572214296
0.496982039886456,1.0356411799353,94.3959950694472,0.0611560308230826
0.561130263487031,1.0663124450783,93.6458520874446,0.477709052157114
0.508362824768976,1.03155138245792,61.4858904178697,0.0512881473517673
0.504893807799957,1.07861041508087,52.7578941515166,0.287590662906812
0.565686651365755,1.0616821207952,101.802141943965,0.438269581332938
0.45793044126129,1.04219339873169,61.5284914143396,0.0186017643898576
0.483710389804004,1.03323063616676,92.607111451464,0.0400471086756012
0.550487067699646,1.06028569701547,115.077216552526,0.378784963140114
0.581628429370079,1.08289016432921,31.8978179168227,0.671182623199384
0.584816289583219,1.06284840218177,85.58266384492,0.501709123366528
0.580185188194843,1.07123206588216,68.0178043637422,0.587888821409498
0.618085599495021,1.12484560020201,0.0666532354164461,0.829703296001681
0.502895348418488,1.06056364361994,133.426299092953,0.211655986589931
0.45685111993235,1.05201292138787,51.5747719523207,0.0216738041049742
0.462683203036371,1.04194898854539,83.3622648628243,0.026198837692871
0.540248567837354,1.03576011508337,61.3469730111734,0.0942578970221573
0.506747233617725,1.07343092313348,76.0694554107599,0.284833831398415
0.523031553188819,1.07719987302848,59.8488724347793,0.384809804716691
0.547565256015019,1.04327008985481,90.2570465430606,0.170196193886976
0.449994300347911,1.05560146554993,24.2948981244282,0.0113635117954262
0.503046812615827,1.04146919063545,120.212898019181,0.0981365048112695
0.542820497897296,1.04089539961944,83.5557983557156,0.140968803375422
0.517471124695574,1.05724602683255,139.076861086941,0.245253746852182
0.475172582158584,1.05359825094244,124.914358446314,0.0760557069532857
0.620350145723035,1.07774487561285,33.7936898154468,0.753309467223417
0.630401760113312,1.06663565528239,48.9432894412835,0.644715329545112
0.525847087525616,1.06975161214767,93.454897811636,0.365503882323878
0.564240351310203,1.04061579076174,66.4468332203921,0.155677364153977
0.564622504335933,1.06662374859819,90.6981626329669,0.492256946363377
0.508959910206166,1.07208047239502,82.8013927348872,0.292228878043335
0.561158316298824,1.07992395391246,44.7812677469105,0.577711238299358
0.562800910155725,1.05929238581002,107.164838465185,0.400226629604295
0.52139518554565,1.06362554675554,120.293841494768,0.307165957594383
0.598001051467529,1.08005398162315,35.4073806516267,0.711039820597551
0.492359009608461,1.02741783518962,52.3544827877381,0.0292607342686503
0.441157455530045,1.03575257227252,9.40514690701013,0.00258579709905127
0.485561672685039,1.08883188560035,18.1153772630894,0.178803064201424
0.459977507934406,1.02081821733625,39.6984671849393,0.00728281641264905
0.566874507537023,1.03873107515331,57.3359797187617,0.136881498770529
0.488660335125116,1.04430613725547,140.357136509809,0.0861793848782996
0.537905160611057,1.03700222286459,68.7203713902303,0.102531355631137
0.54715536024216,1.06392999543542,108.67118135579,0.406764778578954
0.497859600124859,1.09632255033568,8.35683939008932,0.26058687767228
0.620499284610984,1.07363213257253,42.3714587892801,0.716079207530204
0.589030798481311,1.04722458476492,70.1428614983397,0.264699324641063
0.477853858390404,1.03787820684346,116.525735447507,0.045431436719694
0.513036372024772,1.04315727441447,119.40410611418,0.124268819796873
0.531632839876581,1.03587722631467,67.5236313006898,0.0898383502717064
0.482221846680369,1.05076083200683,143.436103146694,0.0925143039746729
0.471070301042649,1.07681205573976,39.0585506525249,0.087104668748829
0.624655042290547,1.05709052771105,57.1994749903519,0.473526815264511
0.575613349669007,1.06602657134092,85.6115243289677,0.518790382984571
0.588644259768582,1.05742470922032,86.2148318093895,0.428173086087444
0.495568748191204,1.04088842905287,123.768201736973,0.0836154327729135
0.500482363793762,1.03590890654493,92.6055754306735,0.0657037097305122
0.532023600006662,1.05846993574956,129.866847532864,0.303418754484514
0.628397533348415,1.08551679765517,17.5668986061392,0.818167868482478
0.530167342192427,1.07283963481007,78.7327518895903,0.402488556791778
0.483279016490637,1.04032259825657,127.423765481386,0.0611424374465804
0.510603373675585,1.05880706529438,138.011579630544,0.231955749152212
0.568306692508585,1.07494726210254,60.3947504470777,0.577839955686389
0.604232180871895,1.06890772810419,60.940171323268,0.626791102773656
0.578395123036767,1.07080302677397,70.2490032478387,0.578205227050333
0.557043645400955,1.06343313143154,104.133215925081,0.433880740356465
0.495923408297229,1.04253269058767,130.751441318604,0.09229523532657
0.549883414145861,1.07051044860252,83.8576349782649,0.474270073819791
0.472575034039812,1.04344676429772,121.364231661139,0.0480224172985249
0.749590402527896,1.06295521000353,6.70775517463151,0.65620302350184
0.646191964525819,1.07926427853609,23.0173993300862,0.814908879531619
0.58362388583593,1.08301472555599,31.1903187999021,0.67889285626173
0.609995987718458,0.999970038408539,0.146755761167893,0.000851888836879505
0.468429909563421,1.07669729500807,35.4234285821834,0.0738913622737974
0.494172026695462,1.07002625483593,89.170311257042,0.206194711051539
0.54544138972553,1.08025151007289,46.123781499629,0.508479208371813
0.548678218288323,1.03968273419638,73.5898133095005,0.134176756335398
0.664431212661975,1.08604171129817,11.0796499121536,0.88344070343782
0.525674814188705,1.04700487752763,123.862916126166,0.177004127615673
0.571834735665374,1.03596836636744,44.4236998533233,0.11170205657101
0.60488970414066,1.04751015356015,58.8527300716325,0.282928633865322
0.629102648779942,1.07366092401514,38.508523186101,0.73331181025826
0.540902987777225,1.04590210697622,106.617867863463,0.190445133571832
0.502511954633006,1.06237485859058,126.730066981482,0.219126938692315
0.503790818601502,1.06609975472836,110.844608285077,0.242202584645756
0.554554750466032,1.07239841275343,74.7017480211746,0.50677345843084
0.650878766342483,1.05677348509935,39.731770379507,0.491431501101135
0.470681718761629,1.07202275359429,53.5520818382607,0.0821068323019022
0.527814445273458,1.02151332919648,16.397093951309,0.0210116586982643
0.544515049801739,1.04772386295513,109.804138142433,0.216252583754657
0.547943345369806,1.03944091599064,73.0339901367427,0.131264235235264
0.561305563463087,1.0533257731126,107.453651623967,0.316691370254507
0.473708997130387,1.04961185300566,125.746508964143,0.0631470638871002
0.528439006885635,1.06697420395472,105.19718777245,0.35978105411628
0.527238410165678,1.05019918079914,131.308542167363,0.210292025536535
0.55457598756856,1.03087460517481,34.6720022156611,0.0656963810608288
0.581518130027937,1.05283676067039,88.6759789483168,0.343691557642071
0.655366647449006,1.05174263337275,33.6669451047371,0.393516366973118
0.500042384454646,1.0678742573641,101.676042679921,0.230526444030449
0.471914162045026,1.05570796269845,110.0784369478,0.0682536061543123
0.561642208400388,1.06482978726065,97.6138763015725,0.463568980325981
0.572576591423799,1.03665898895622,46.4423794613852,0.118676159520249
0.661462782503647,1.06550632889488,32.9291235634799,0.663989559954978
0.608056377435163,1.02557465304942,10.2326429582763,0.0434433167165976
0.468612810759541,1.05475527744281,99.7501634657744,0.0553813635532623
0.462387118916493,1.07965207945173,20.2801723223266,0.0483137022844969
0.619373677589439,1.03882148321823,30.2663329740393,0.160749506952748
0.540408455082292,1.03389950405443,52.905725883006,0.0806861637037018
0.506184199137966,1.05347389139904,147.104592049624,0.181652811801869
0.570065674777321,1.04996881899055,93.2842793313022,0.283746265968485
0.758059776779378,1.02969328370358,1.03869730034114,0.0754105672886751
0.614636371538772,1.04340113879374,42.9279644960631,0.223486885633701
0.503702819229482,1.03450601072342,81.5702703318032,0.0618371388801744
0.530775265735927,1.05053798678732,129.155984559432,0.22129409435302
0.696973290601762,1.0695738707519,16.9752215340194,0.756383393003003
0.499679199055015,1.0376401355266,103.217776382231,0.0732130990803846
0.644008909600852,1.08163464159185,20.111982755629,0.828071581677515
0.475833615427536,1.06416987131457,94.3246779503001,0.0983288836859084
0.610166544810551,1.0646944239652,64.4934134959642,0.58135154240255
0.483318709758313,1.07487565993298,60.1125925997647,0.153873036870763
0.56827581723757,1.03698033324534,49.917429876564,0.119834603998071
0.552535814102711,1.06079577595854,112.781283483898,0.390596640169897
0.601263451427238,1.05696766081215,75.4597841667909,0.441135556480374
0.534137833714063,1.0656504488288,108.778600364039,0.373683179451834
0.623937441900132,1.06844726652226,50.2221050918684,0.660237860633987
0.643987122247842,1.07718515535699,26.8357614056781,0.793926212231883
0.545356353572237,1.04078264683654,81.0613322840591,0.142187240580263
0.595889548545631,1.08975671955568,15.5160196473242,0.743108693412058
0.525936849959548,1.04008173022853,93.2250747034094,0.117151188637062
0.546210007449982,1.04929533306225,112.940534665492,0.237460230019688
0.453547076824207,1.05448664472983,36.3934202688189,0.0164771114024015
0.562433252168561,1.05400094050492,107.237261647485,0.32814707754407
0.732442987466386,1.07835228594202,6.20769744794535,0.881884983321258
0.480457566690748,1.06020511572634,119.054186710739,0.111917863089586
0.533231323687254,1.0510883711273,128.203820629263,0.232255955495274
0.489573944624064,1.02291744448114,33.9130771566725,0.0181075713663148
0.575578807135825,1.05366293658073,95.1023822011984,0.347043487765654
0.623097709586807,1.05938712210951,58.7545863876227,0.513593267806345
0.556779705972626,1.06903065933263,86.7165182262775,0.488547597702493
0.567301489869732,1.06169905840374,100.576641520076,0.442802914213076
0.671060253370818,1.05631880301497,28.8599405193107,0.494873417798567
0.478912411067853,1.05916266091622,119.638122149294,0.102769132047142
0.510465824128744,1.04749390379976,137.491581255462,0.151147630455725
0.534296957434567,1.03772586378991,74.789859639398,0.105727116043343
0.642651781479228,1.03947133867342,22.5672989323688,0.175623551535762
0.597538941284273,1.07519701965088,48.5103358577222,0.674954521821933
0.440647023006398,1.06293145763467,5.26370159829277,0.00348045677779885
0.507917865500737,1.06565057958421,113.29607736517,0.259817877509431
0.494226135842121,1.06830636517131,97.5322721193028,0.201661401450791
0.531674306928066,1.05727487854924,131.641919418879,0.290885565481211
0.653093922130986,1.05777716403027,38.7999123172407,0.51297293779205
0.557159472015779,1.05132219495131,107.881583183022,0.282073591421096
0.608223427042711,1.03737144914213,31.6716410642251,0.139621202168714
0.497665179527723,1.04411149818352,135.655321449254,0.103691736733125
0.480283915891311,1.04653533711198,140.146463486806,0.0740400901615937
0.523986133266206,1.02031973809989,14.6729770155382,0.0178159212114156
0.549084008350645,1.039083291053,70.6120498349741,0.128699761219846
0.535939076612847,1.06551046254186,108.637886808093,0.379686270127858
0.501693258266177,1.02513949630197,35.8127302483838,0.0261670179174843
0.546662512507189,1.07776211125923,55.2771842586339,0.503934915444973
0.524799449898655,1.05812308787904,134.312714163286,0.276879733037695
0.549194592273092,1.06138896727506,113.879341701656,0.387133362662009
0.564600190269056,1.05636635841836,106.792973096918,0.36524726475878
0.570845576601779,1.06315488827734,95.3582856917579,0.47067749349759
0.469036894470608,1.0790882728838,30.1540287187925,0.0778591622608481
0.564774135580493,1.06677473962112,90.1556913455651,0.4943241660548
0.539243825354532,1.07084618915099,85.7896957519455,0.432333126835527
0.636472834916306,1.05750821424362,49.0787977587642,0.493563564486273
0.559028526238969,1.05723904660541,111.461857279939,0.364292011641782
0.648056341802931,1.06200120269223,41.7612785684681,0.589176155191071
0.53262574184264,1.05294977727727,131.254995789406,0.250142517050359
0.529696274255483,1.04651496332134,118.703388619008,0.179351713897207
0.558645533417108,1.05115625608385,106.208083143082,0.282448203526124
0.485958133995278,1.0597476084372,128.622288854737,0.13509211430288
0.57548808141837,1.06830530933309,79.4334370571123,0.543931762283545
0.537154321962952,1.04168844464585,91.810990103988,0.142928916741466
0.556527806372476,1.062771020368,106.048371464675,0.424924991429836
0.547417557946029,1.03651174133684,60.2589315388683,0.104483285511286
0.49968704950668,1.0433240855692,131.205763272973,0.103169964127741
0.629131671731515,1.07686863220939,32.4706667726126,0.764492523570384
0.561283121005614,1.0446762084814,84.4878026261562,0.201335199454156
0.478698126354022,1.02442093751503,48.4082722424937,0.0175734718395316
0.465331595250388,1.07306321230633,39.3590038692969,0.0582576499937098
0.535121540741097,1.07049677437412,88.3328798146034,0.412017303953725
0.584723673315661,1.08653516522695,22.7674706127014,0.695637817882186
0.539426748915912,1.05210779308471,124.77143193478,0.256784361099179
0.475851304069187,1.0311404734865,85.32565102694,0.0281458087302341
0.68006733706183,1.0725931360953,20.2630425820982,0.787098670376097
0.589383562006655,1.04901252380723,74.3714529578955,0.293037922284708
0.602951823481145,1.06224976494527,72.5255886019347,0.530579152478206
0.630071197588312,1.04705894290093,41.4789166676378,0.291772648230595
0.456457218167988,1.09398770146957,2.97823811274148,0.0292160269443531
0.553480755370747,1.07587381081095,61.2607982498572,0.524509334856401
0.513679322111822,1.04441969629314,124.300452236496,0.134565209122967
0.485814971075913,1.0290144733606,66.6550243574365,0.0302782273288263
0.551683001245202,1.0287675304628,29.0410342777439,0.0526220304896682
0.620667850196695,1.08572284628359,18.5975689480786,0.801100653637505
0.491268967174988,1.07736194981114,54.4731690545829,0.204513718127545
0.696183430381974,1.03957663672483,9.10902481337185,0.185327936616912
0.580635510463803,1.03178451969228,27.9889447388657,0.0787811583380225
0.477298535501314,1.03986459904759,122.950558946565,0.0494515687297179
0.62638067606676,1.08281970468662,22.3278428921371,0.800549918752954
0.560585602642131,1.04662392350344,91.9810983918691,0.225304281874842
0.526688046968803,1.0566624679225,135.239472313672,0.269959706875068
0.562006100272102,1.02955431579973,28.0077611101326,0.0594045990394608
0.565815693584721,1.05023671977936,97.7194125664244,0.28136161750986
0.458999396085111,1.0632324018826,44.268279714041,0.0316823887882575
0.488670003163359,1.06658626327781,102.371063598219,0.167766331720159
0.486696666933992,1.03881718298649,120.090967211396,0.0614589076194436
0.521326327863972,1.05503413702456,139.434405859578,0.239389400497862
0.51574226962813,1.04389463927002,120.326313337157,0.133964218519619
0.62321015081007,1.0824376573964,23.7333917504267,0.791306067926857
0.486300599244421,1.06774559104535,94.9180437752494,0.15815243468045
0.485901247423238,1.05339737106269,144.885645978947,0.113709523445312
0.459987781154768,1.04207089933301,71.0254109717316,0.0217432984033631
0.582154065928599,1.06921044644987,73.0351921677804,0.573366981748451
0.465997060261683,1.05339572341409,91.15439300864,0.0455162252963184
0.514875170761576,1.03141420004646,56.344960649044,0.0539478392725535
0.592465223917652,1.05461859130832,81.3181990066368,0.388641153502936
0.466927985965887,1.03552116421606,92.1489792457347,0.0257173578156913
0.490374719036629,1.07904936605447,47.4728005852909,0.201409611887293
0.457114644356106,1.0283115520482,52.0933663043652,0.0101562417901002
0.536635211821464,1.05601371402564,129.218927027988,0.2924573830301
0.578207840344958,1.03993374598295,54.7015469218387,0.156867726418415
0.525037142950322,1.05857250493623,133.401612427833,0.281526433061403
0.546870981138006,1.04037636617561,78.058252309817,0.139501875578459
0.571346209248266,1.07180386574247,70.2852369586191,0.564263528988815
0.665795506402121,1.07039687452582,27.2565007660423,0.744332279710822
0.565763723552872,1.03951837883511,61.0961881117324,0.144614880234737
0.656573051174018,1.04797480980175,29.0078242026094,0.320681264622201
0.523313536908209,1.04817434417855,129.476381112898,0.18321724985308
0.609784006299685,1.05609115860526,68.0812248167589,0.437661246874226
0.568981516137467,1.07225285172515,69.7429709213845,0.559844301378114
0.522250251381579,1.06475233227129,115.764877627596,0.318426122614461
0.531301385268235,1.04771196251797,121.365526000277,0.193896469265307
0.575642293565081,1.06516614795837,87.6860679490874,0.508606454966228
0.645595091393514,1.05357646566015,40.8171858336954,0.424208298688337
0.455528440058473,1.03661876471783,50.9858894540151,0.0127736429459893
0.514408072822812,1.07295223136129,79.0147205747907,0.324119442473271
0.471864290618043,1.04510128505836,120.532543012429,0.0495148811149444
0.496909036097428,1.04708604987494,144.753715161309,0.117994749329607
0.603226204014929,1.04100291632055,43.3248008059854,0.183429202074116
0.507261318587877,1.08450006348133,32.1047607927223,0.311416932605126
0.5983764905812,1.08817519188194,17.8347333013616,0.747036119278387
0.499127134430544,1.04250269091165,128.212159498924,0.0976829958873178
0.480129690187291,1.04020556651396,126.193911708496,0.0553121831219064
0.570118994120987,1.06566872295357,90.0474556687604,0.498725404993623
0.727037689003258,1.08467949106924,4.60067267513972,0.927512316852336
0.532572308481083,1.07719762257859,59.3688860565422,0.433892143217538
0.52705018748124,1.02842687552976,36.9197953107673,0.0446698935280474
0.590164930758262,1.0482397734749,71.8617728964323,0.281615729865561
